rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
18	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	16	16	60	304917	7o9LwQmTuIDm4LyyHFIWul
19	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	19	22	31	302424	7Ac3BmqTQoLdAt7HtZyfgN
20	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	30	154	294658	2MOq63fxuFLYQM3CsDcFs1
21	spotify:track:5F8ffc8KWKNawllr5WsW0r	Dadá Boladão, Tati Zaqui, OIK	Surtada - Remix Brega Funk	Sony Music Entertainment	1	20	162	287694	5F8ffc8KWKNawllr5WsW0r
22	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	19	291	285741	6QwFUcPc5nhsqZuhXUYtV7
23	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	21	26	39	277912	4p8pEdPYOQLzJUKYrLOacy
24	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	21	21	130	266046	1MmS7UIy3J1BTxfGCRvVqN
25	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	13	18	144	265983	6lK3nCiigk34SGqEjpQoqO
26	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	24	25	88	258369	4j2bK4fnc2s6GyVmhJsJhk
27	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	24	132	246836	2qD7VoDYcrAPY0cVEfpsR5
28	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	21	46	4	246623	0RaIjuKU5hudMteEXwr4RS
29	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	5	27	167	246320	14kRWkCWBYfQqILflEcpSJ
30	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	11	33	130	244610	7yYsyXQa2JgbyL9fkEiUNt
31	spotify:track:15Dl8e6gdR0I1IQn0M4SGi	Simone & Simaria	Amoreco	Universal Music Ltda.	29	29	25	240644	15Dl8e6gdR0I1IQn0M4SGi
32	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	14	28	180	234915	17Ryox5vWKp92IDW87C5PI
33	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	19	35	144	231307	1AfNdxHdE4OLcnQUyC6j3i
34	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	14	34	298	222959	5fY9bVl1Wj4PIM3wnduWop
35	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	31	491	222367	72xB2J9ZeBl0Rzxq2XmzdY
36	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	38	225	219172	3Uq45ipGutypFPmETfaoaH
37	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	8	32	102	217898	2RMOwSvOGQyy985Vx4VSGQ
38	spotify:track:0nbXyq5TXYPCO7pr3N8S4I	Roddy Ricch	The Box	Atlantic Records	38	57	59	208335	0nbXyq5TXYPCO7pr3N8S4I
39	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	18	44	78	207477	5FFpRbsH9WDYNoLauRAHpj
40	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	9	40	354	206198	5q0NlM6Pm8Pp3orq7zGiRn
41	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	1	36	224	205728	5dKesZwp6deuhEeW8F1UEi
42	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	38	39	214	199227	3vSXPjfcebTt5mB8DXHWM6
43	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	37	37	145	198919	5n8Y78Pl5q8lqS7sJP61qw
44	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	30	42	241	198864	2PqPSf3gtTED79rWGwVtYg
45	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	43	43	95	194527	3WjSkl7VDWY1prwJw7dSG0
46	spotify:track:4RC2nzqaQygxoVQOVv3XlT	Leo Santana, Anitta	Contatinho - Ao Vivo	Universal Music Ltda.	5	45	186	193463	4RC2nzqaQygxoVQOVv3XlT
47	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	14	41	270	192326	5MArTXEVyKBwoodjdy04fk
48	spotify:track:4UUtssVRs2aQTLQCAAtZg1	Jorge & Mateus	Mil Anos - Recorded At Mosh Studios, São Paulo	Som Livre	35	47	91	191131	4UUtssVRs2aQTLQCAAtZg1
49	spotify:track:0sf12qNH5qcw8qpgymFOqD	The Weeknd	Blinding Lights	Republic Records	45	78	73	190601	0sf12qNH5qcw8qpgymFOqD
50	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	4	48	235	188441	1U3tv41tFRgOfbytpuYQrR
51	spotify:track:2kJu14V7hbZw3I4K8L8SXb	Lady Gaga	Stupid Love	Interscope	5	69	11	188294	2kJu14V7hbZw3I4K8L8SXb
52	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	14	60	249	185789	7Gk5OrMYaMRtT2JmgJVAfk
53	spotify:track:3Dv1eDb0MEgF93GpLXlucZ	Doja Cat	Say So	Kemosabe Records/RCA Records	51	87	16	184750	3Dv1eDb0MEgF93GpLXlucZ
54	spotify:track:7k4t7uLgtOxPwTpFmtJNTY	KAROL G, Nicki Minaj	Tusa	TUSA - Karol G & Nicki Minaj	53	84	66	182144	7k4t7uLgtOxPwTpFmtJNTY
55	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	5	75	187	176477	3MkdA6vwF0ifRl86yzTlJW
56	spotify:track:159ntSAEWJ9zIMOSXmQ530	Luan Santana	choque térmico - ao vivo	Som Livre	11	50	200	176075	159ntSAEWJ9zIMOSXmQ530
57	spotify:track:0nDnvGagGAQP5vpgCyS5yH	Orochi, Papatinho	Amor de Fim de Noite	SinTZ	56	85	114	172923	0nDnvGagGAQP5vpgCyS5yH
58	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	46	49	68	169775	2TR917wkDeRvwTE5cSfZFf
59	spotify:track:6toDZSoqG5QUitFsoxavRy	Vitão, Anitta	Complicado	Universal Music Ltda.	8	82	158	167617	6toDZSoqG5QUitFsoxavRy
60	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	83	263	167065	6v3KW9xbzN5yKLt9YKDYA2
61	spotify:track:16wAOAZ2OkqoIDN7TpChjR	Justin Bieber	Yummy	RBMG/Def Jam	12	90	67	166768	16wAOAZ2OkqoIDN7TpChjR
62	spotify:track:4Clmg1g8n2yBYG13Z1oSdG	Dayvi, Victor Cardenas, Kelly Ruíz	Baila Conmigo (feat. Kelly Ruiz)	Sony Music México	53	70	69	163632	4Clmg1g8n2yBYG13Z1oSdG
63	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	5	112	89	162108	22rcaYTa2UgcLCbeO0NoNj
64	spotify:track:6mdU8glNHYdBBj5DuKSL1B	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	15	51	158	161464	6mdU8glNHYdBBj5DuKSL1B
65	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	51	53	98	160652	146Vb458Y5RbqEa0fYFPzm
66	spotify:track:2IHLaN6wwYKQ3S24NsQqpA	Demi Lovato	I Love Me	Island Records	34	88	4	160349	2IHLaN6wwYKQ3S24NsQqpA
67	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	20	66	25	160106	5STHFaWYO1KeyITjvB4hR8
68	spotify:track:26WpOBpHiIMoBuMEIwtOCH	Pk, PK Delas	Quando a vontade bater (Participação especial de PK Delas)	WM Brazil	6	58	361	160094	26WpOBpHiIMoBuMEIwtOCH
69	spotify:track:4umIPjkehX1r7uhmGvXiSV	Justin Bieber, Quavo	Intentions (feat. Quavo)	RBMG/Def Jam	41	106	32	159959	4umIPjkehX1r7uhmGvXiSV
70	spotify:track:6sRLrSetyIwIKhW1eMlUNP	Matheus & Kauan, Marília Mendonça	Vou Ter Que Superar - Ao Vivo	Universal Music Ltda.	2	54	354	155750	6sRLrSetyIwIKhW1eMlUNP
71	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	66	92	108	150650	7sYAS4CpbV90oSemgaEQat
72	spotify:track:2KyXyTrp3kp1Fsg7B1osYD	Yasmin Santos, Marília Mendonça	Para, Pensa e Volta - Ao Vivo	Sony Music Entertainment	19	52	256	150561	2KyXyTrp3kp1Fsg7B1osYD
73	spotify:track:4TnjEaWOeW0eKTKIEvJyCa	Trevor Daniel	Falling	Alamo	53	100	88	149721	4TnjEaWOeW0eKTKIEvJyCa
74	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	56	56	46	144406	7qpXCkcr3Zj4LDvdiWryns
75	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	35	79	219	143257	59WWulo1LM0njpIkcduCMn
76	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	59	59	41	142244	7ArNH109yIfwIquJ535fsi
77	spotify:track:6cy3ki60hLwimwIje7tALf	Black Eyed Peas, J Balvin	RITMO (Bad Boys For Life)	Epic/We The Best	62	113	121	141609	6cy3ki60hLwimwIje7tALf
78	spotify:track:31yFXM26dazFnWI2eoOM5R	MC G15, Mc Livinho	Ela Vem	GR6 Music	21	61	263	141536	31yFXM26dazFnWI2eoOM5R
79	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	1	99	655	141269	5U28PY9MekLyCBYtLHGQpe
80	spotify:track:563yuGweEqRVQtjfsDVRyK	Sidoka, Intactoz Corp.	Não Me Sinto Mal Mais	Infame Company	74	109	109	140807	563yuGweEqRVQtjfsDVRyK
81	spotify:track:21jGcNKet2qwijlDFuPiPb	Post Malone	Circles	Republic Records	32	125	193	140392	21jGcNKet2qwijlDFuPiPb
82	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	16	62	107	140262	7HLU2aJTAQfSIgJ2dMASsP
83	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	72	128	95	137983	7CHi4DtfK4heMlQaudCuHK
84	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	60	131	194	136003	7qEHsqek33rTcFNT9PFqLf
85	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	14	129	440	135342	13Rf6RaZT13TW4xLQR3MQr
86	spotify:track:2RoWhAVtQrPU53BERYlmYZ	Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota	Poesia Acústica #8: Amor e Samba	Pineapple StormTV	35	121	87	135206	2RoWhAVtQrPU53BERYlmYZ
87	spotify:track:7offICpl9kla5kC61uUAs9	MC JottaPê, Lexa	Bate Palma	KondZilla Records	40	71	53	133958	7offICpl9kla5kC61uUAs9
88	spotify:track:3ZkTtSBN1wcSw35F8GDRmr	Gusttavo Lima	Chora Até Perder a Fala - Ao Vivo	Sony Music Entertainment	76	77	69	133827	3ZkTtSBN1wcSw35F8GDRmr
89	spotify:track:4k20Ie47EcWtS4wMBn8w8S	LUDMILLA, Leo Santana	Invocada (Participação especial de Léo Santana) - Ao vivo	WM Brazil	10	63	229	133154	4k20Ie47EcWtS4wMBn8w8S
90	spotify:track:696DnlkuDOXcMAnKlTgXXK	Arizona Zervas	ROXANNE	Arizona Zervas	70	134	106	132562	696DnlkuDOXcMAnKlTgXXK
91	spotify:track:5gvrBqNFFEWcxYPt3mamvJ	Luan Santana	quando a bad bater - ao vivo	Som Livre	1	68	256	132152	5gvrBqNFFEWcxYPt3mamvJ
92	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	23	135	318	131852	6l1PdE7lQbodewVQh16GCM
93	spotify:track:0J6cINt02c8UQqDG7vLShY	Melim	Gelo	Universal Music Ltda.	31	130	203	130566	0J6cINt02c8UQqDG7vLShY
94	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	10	116	598	129627	1qCLx3nX25NuhfPjM5E1qV
95	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	10	55	300	129609	4jGzR5Vri06Y5T9SxM7m5P
96	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	21	127	347	129433	2Fxmhks0bxGSBdJ92vM42m
97	spotify:track:6V43u5SCjkfMpxMAXRPifr	MC JottaPê, DJ RD, MC M10	Sentou e Gostou	KondZilla	3	65	233	129352	6V43u5SCjkfMpxMAXRPifr
98	spotify:track:1G60NjxeOS7veR1EXuKPaW	Gustavo Mioto	Fake News - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	18	72	306	128914	1G60NjxeOS7veR1EXuKPaW
99	spotify:track:4E6RdcCWMiHTu7zy1VTNDo	Marília Mendonça	Todo Mundo Vai Sofrer - Ao Vivo	Som Livre	1	73	298	127834	4E6RdcCWMiHTu7zy1VTNDo
100	spotify:track:4lEw9Id7kLDSJ6KRdaenM9	Felipe Araújo	Espaçosa Demais - Ao Vivo	Universal Music Ltda.	12	64	523	127769	4lEw9Id7kLDSJ6KRdaenM9
101	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	90	93	66	126438	37hCsK2djczyRGWMjqzbxD
102	spotify:track:5px6upUHM3fhOP621Edp4V	Dua Lipa	Physical	Warner Records	29	147	37	125252	5px6upUHM3fhOP621Edp4V
103	spotify:track:3rDAHk73LZmgJIyGZstWQ0	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	51	74	193	124955	3rDAHk73LZmgJIyGZstWQ0
104	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	104	160	11	124719	24Yi9hE78yPEbZ4kxyoXAI
105	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	2	150	305	124333	0hVXuCcriWRGvwMV1r5Yn9
106	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	49	163	92	123982	3jjujdWJ72nww5eGnfs2E7
107	spotify:track:7oEr56KG6odStlQH0nvdyr	Gustavo Mioto	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	7	76	459	122994	7oEr56KG6odStlQH0nvdyr
108	spotify:track:3NnW2EqJxvHYrRy3upaznl	MC Kevin o Chris, POCAH	Resenha lá em casa	WM Brazil	29	80	249	122309	3NnW2EqJxvHYrRy3upaznl
109	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	81	81	18	121666	23zmMwD99ROi9yhxqMxWil
110	spotify:track:0CgMeXQiNYJxPVQ2EMJxdL	Mc Livinho, Mc Pedrinho	Se Prepara 2	GR6 Music	31	86	144	121468	0CgMeXQiNYJxPVQ2EMJxdL
111	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	78	145	148	121263	2b8fOow8UzyDFAE27YhOZM
112	spotify:track:4gDvg62vG96w0qJaF6wzcd	Diego & Victor Hugo, Zé Neto & Cristiano	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Sony Music Entertainment	14	67	354	118553	4gDvg62vG96w0qJaF6wzcd
113	spotify:track:3RbXsVQr4jeTxvT35Hssq3	Marília Mendonça	Bebi Liguei - Ao Vivo	Som Livre	2	89	450	117018	3RbXsVQr4jeTxvT35Hssq3
114	spotify:track:6X0XdIcgwfVa9orJnDMQB0	Pabllo Vittar, Psirico	Parabéns	Sony Music Entertainment	18	104	144	115995	6X0XdIcgwfVa9orJnDMQB0
115	spotify:track:3GSGW5pQhHKBmmQLebX3vx	Mc Anônimo	Pagou De Superada	Gufo Records	70	97	88	114902	3GSGW5pQhHKBmmQLebX3vx
116	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	20	159	641	114157	3fLqmaO4vvZpFZSZy52VMp
117	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	78	156	172	112861	5aayWOEE7u7bxZ3r7dwIrX
118	spotify:track:4A8LKlysJXq8swPVDPd0xH	Rennan da Penha, POCAH	Carnaval Chegando - Ao Vivo	Sony Music Entertainment	33	95	26	112827	4A8LKlysJXq8swPVDPd0xH
119	spotify:track:15DHt4fP4FARWLvWkIxdAx	Vou pro Sereno, LUDMILLA	Teu Segredo - Ao Vivo	Sony Music Entertainment	72	108	144	112400	15DHt4fP4FARWLvWkIxdAx
120	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	14	114	493	112387	5MMrkwK6AgNAsgHVdC7daZ
121	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	54	132	207	110843	1qy7aOHnfnOMJoT1fhoLYG
122	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	107	136	144	109930	65i9Mc7h1CG7ssI1OhMPcT
123	spotify:track:0nkDm27DGppCSk8dnGtvPa	POCAH	Não sou obrigada	WM Brazil	14	98	344	109336	0nkDm27DGppCSk8dnGtvPa
124	spotify:track:72N0CRIAqjETbhghrkCUW2	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	41	96	284	108011	72N0CRIAqjETbhghrkCUW2
125	spotify:track:3yOuQI8yjJaApfdo4hdkVW	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	67	126	11	107560	3yOuQI8yjJaApfdo4hdkVW
126	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	94	578	107414	1xyVMQx51Kab6eLVtE6twx
127	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	21	165	245	106244	2FGhB10Gon36GgFcOTMQEW
128	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	55	168	289	106039	1DFD5Fotzgn6yYXkYsKiGs
129	spotify:track:5rNNZ6fVYxkhwqUfImVhU1	IZA	Brisa	WM Brazil	36	139	325	105615	5rNNZ6fVYxkhwqUfImVhU1
130	spotify:track:3tU3UAasaDA9OixXGC3O33	Mano Walter, Gustavo Mioto	Fingindo Maturidade - Ao Vivo	Som Livre	17	91	368	105104	3tU3UAasaDA9OixXGC3O33
131	spotify:track:098MRSXb4tj5EDVSUSpHIn	Jorge & Mateus	Instantes	Som Livre	52	154	4	104994	098MRSXb4tj5EDVSUSpHIn
132	spotify:track:67JokRnfWFJ93mA5HLIw6q	Lexa	Aquecimento da Lexa	Som Livre	76	119	34	104803	67JokRnfWFJ93mA5HLIw6q
133	spotify:track:1oQppEGTHYN53xfEaTz4ua	PEDRO SAMPAIO	VAI MENINA	WM Brazil	27	105	362	103073	1oQppEGTHYN53xfEaTz4ua
134	spotify:track:6mnySl4xEnPy0ZBBWSAHc9	Henrique & Juliano	Não Gosto Eu Amo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	53	102	53	101300	6mnySl4xEnPy0ZBBWSAHc9
135	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	30	169	1130	101057	0pqnGHJpmpxLKifKRmU6WP
136	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	49	118	298	100151	0rUL7vUZmCKxB0gS83W3aM
137	spotify:track:51Fjme0JiitpyXKuyQiCDo	Y2K, bbno$	Lalala	Columbia	7	166	199	99008	51Fjme0JiitpyXKuyQiCDo
138	spotify:track:6t4GFrRJgdMijBL8qMU184	Jorge & Mateus	Tela Preta	Som Livre	53	161	4	98957	6t4GFrRJgdMijBL8qMU184
139	spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx	Matheus & Kauan, Gusttavo Lima	Mágica - Live	Universal Music Ltda.	35	111	354	98849	5cN5ZOVcYBl4Lnq50Zeqsx
140	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	29	177	366	98809	6i9ToXS6CAfjpp8veBklg1
141	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	23	164	523	98785	0H8CBal2Dcu5Yc001VotZN
142	spotify:track:3h3fui1QXImL2zRcs9v2Lc	Casa Worship, Julliany Souza, Léo Brandão	A Casa É Sua	A Casa É Sua	101	-1	146	98774	3h3fui1QXImL2zRcs9v2Lc
143	spotify:track:2kOmW169C7UV4SZDN9u0YO	Dj Guuga, Mc Livinho	Vidrado Em Você	GR6 Music	27	107	245	97855	2kOmW169C7UV4SZDN9u0YO
144	spotify:track:0AVDN1LiDn0abh39xqDRtQ	Mc Gw, MC Theuzyn, DJ Piu	Rave Jogando o L	GR6 Music	84	122	32	97608	0AVDN1LiDn0abh39xqDRtQ
